Storenumber	Fiscal Transaction Date	Fiscal Year	Fiscal Period	Fiscal Week	Orders
8316	4/10/19	2019	4	15	63
8316	4/11/19	2019	4	15	92
8316	4/12/19	2019	4	15	176
8316	4/13/19	2019	4	15	152
8316	4/14/19	2019	4	15	109
8316	4/15/19	2019	4	16	82
8316	4/16/19	2019	4	16	75
8316	4/17/19	2019	4	16	97
8316	4/18/19	2019	4	16	152
8316	4/19/19	2019	4	16	150
8316	4/20/19	2019	4	16	106
8316	4/21/19	2019	4	16	0
8316	4/22/19	2019	5	17	89
8316	4/23/19	2019	5	17	87
8316	4/24/19	2019	5	17	74
8316	4/25/19	2019	5	17	115
8316	4/26/19	2019	5	17	152
8316	4/27/19	2019	5	17	139
8316	4/28/19	2019	5	17	124
8316	4/29/19	2019	5	18	92
8316	4/30/19	2019	5	18	79
8316	5/1/19	2019	5	18	96
8316	5/2/19	2019	5	18	88
8316	5/3/19	2019	5	18	153
8316	5/4/19	2019	5	18	127
8316	5/5/19	2019	5	18	95
8316	5/6/19	2019	5	19	77
8316	5/7/19	2019	5	19	90
8316	5/8/19	2019	5	19	73
8316	5/9/19	2019	5	19	102
8316	5/10/19	2019	5	19	140
8316	5/11/19	2019	5	19	135
8316	5/12/19	2019	5	19	108
8316	5/13/19	2019	5	20	74
8316	5/14/19	2019	5	20	64
8316	5/15/19	2019	5	20	81
8316	5/16/19	2019	5	20	137
8316	5/17/19	2019	5	20	162
8316	5/18/19	2019	5	20	106
8316	5/19/19	2019	5	20	111
8316	5/20/19	2019	6	21	71
8316	5/21/19	2019	6	21	75
8316	5/22/19	2019	6	21	79
8316	5/23/19	2019	6	21	91
8316	5/24/19	2019	6	21	160
8316	5/25/19	2019	6	21	108
8316	5/26/19	2019	6	21	100
8316	5/27/19	2019	6	22	86
8316	5/28/19	2019	6	22	71
8316	5/29/19	2019	6	22	77
8316	5/30/19	2019	6	22	98
8316	5/31/19	2019	6	22	163
8316	6/1/19	2019	6	22	125
8316	6/2/19	2019	6	22	110
8316	6/3/19	2019	6	23	89
8316	6/4/19	2019	6	23	91
8316	6/5/19	2019	6	23	72
8316	6/6/19	2019	6	23	96
8316	6/7/19	2019	6	23	154
8316	6/8/19	2019	6	23	114
8316	6/9/19	2019	6	23	100
8316	6/10/19	2019	6	24	77
8316	6/11/19	2019	6	24	77
8316	6/12/19	2019	6	24	92
8316	6/13/19	2019	6	24	114
8316	6/14/19	2019	6	24	156
8316	6/15/19	2019	6	24	115
8316	6/16/19	2019	6	24	70
8316	6/17/19	2019	7	25	44
8316	6/18/19	2019	7	25	75
8316	6/19/19	2019	7	25	86
8316	6/20/19	2019	7	25	94
8316	6/21/19	2019	7	25	138
8316	6/22/19	2019	7	25	116
8316	6/23/19	2019	7	25	116
8316	6/24/19	2019	7	26	82
8316	6/25/19	2019	7	26	75
8316	6/26/19	2019	7	26	84
8316	6/27/19	2019	7	26	94
8316	6/28/19	2019	7	26	144
8316	6/29/19	2019	7	26	104
8316	6/30/19	2019	7	26	112
8316	7/1/19	2019	7	27	69
8316	7/2/19	2019	7	27	61
8316	7/3/19	2019	7	27	99
8316	7/4/19	2019	7	27	82
8316	7/5/19	2019	7	27	105
8316	7/6/19	2019	7	27	118
8316	7/7/19	2019	7	27	87
8316	7/8/19	2019	7	28	78
8316	7/9/19	2019	7	28	82
8316	7/10/19	2019	7	28	85
8316	7/11/19	2019	7	28	90
8316	7/12/19	2019	7	28	127
8316	7/13/19	2019	7	28	111
8316	7/14/19	2019	7	28	71
8316	7/15/19	2019	8	29	61
8316	7/16/19	2019	8	29	81
8316	7/17/19	2019	8	29	74
8316	7/18/19	2019	8	29	84
8316	7/19/19	2019	8	29	124
8316	7/20/19	2019	8	29	116
8316	7/21/19	2019	8	29	84
8316	7/22/19	2019	8	30	72
8316	7/23/19	2019	8	30	71
8316	7/24/19	2019	8	30	104
8316	7/25/19	2019	8	30	85
8316	7/26/19	2019	8	30	126
8316	7/27/19	2019	8	30	109
8316	7/28/19	2019	8	30	96
8316	7/29/19	2019	8	31	72
8316	7/30/19	2019	8	31	85
8316	7/31/19	2019	8	31	84
8316	8/1/19	2019	8	31	94
8316	8/2/19	2019	8	31	145
8316	8/3/19	2019	8	31	117
8316	8/4/19	2019	8	31	97
8316	8/5/19	2019	8	32	63
8316	8/6/19	2019	8	32	72
8316	8/7/19	2019	8	32	76
8316	8/8/19	2019	8	32	100
8316	8/9/19	2019	8	32	153
8316	8/10/19	2019	8	32	114
8316	8/11/19	2019	8	32	80
8316	8/12/19	2019	9	33	86
8316	8/13/19	2019	9	33	76
8316	8/14/19	2019	9	33	88
8316	8/15/19	2019	9	33	108
8316	8/16/19	2019	9	33	140
8316	8/17/19	2019	9	33	117
8316	8/18/19	2019	9	33	88
8316	8/19/19	2019	9	34	61
8316	8/20/19	2019	9	34	54
8316	8/21/19	2019	9	34	70
8316	8/22/19	2019	9	34	95
8316	8/23/19	2019	9	34	115
8316	8/24/19	2019	9	34	129
8316	8/25/19	2019	9	34	76
8316	8/26/19	2019	9	35	57
8316	8/27/19	2019	9	35	60
8316	8/28/19	2019	9	35	73
8316	8/29/19	2019	9	35	84
8316	8/30/19	2019	9	35	140
8316	8/31/19	2019	9	35	126
8316	9/1/19	2019	9	35	101
8316	9/2/19	2019	9	36	92
8316	9/3/19	2019	9	36	57
8316	9/4/19	2019	9	36	72
8316	9/5/19	2019	9	36	124
8316	9/6/19	2019	9	36	129
8316	9/7/19	2019	9	36	128
8316	9/8/19	2019	9	36	100
8316	9/9/19	2019	10	37	69
8316	9/10/19	2019	10	37	82
8316	9/11/19	2019	10	37	66
8316	9/12/19	2019	10	37	181
8316	9/13/19	2019	10	37	136
8316	9/14/19	2019	10	37	120
8316	9/15/19	2019	10	37	100
8316	9/16/19	2019	10	38	73
8316	9/17/19	2019	10	38	59
8316	9/18/19	2019	10	38	55
8316	9/19/19	2019	10	38	196
8316	9/20/19	2019	10	38	150
8316	9/21/19	2019	10	38	125
8316	9/22/19	2019	10	38	96
8316	9/23/19	2019	10	39	68
8316	9/24/19	2019	10	39	64
8316	9/25/19	2019	10	39	69
8316	9/26/19	2019	10	39	155
8316	9/27/19	2019	10	39	126
8316	9/28/19	2019	10	39	130
8316	9/29/19	2019	10	39	112
8316	9/30/19	2019	10	40	55
8316	10/1/19	2019	10	40	75
8316	10/2/19	2019	10	40	85
8316	10/3/19	2019	10	40	128
8316	10/4/19	2019	10	40	147
8316	10/5/19	2019	10	40	121
8316	10/6/19	2019	10	40	104
8316	10/7/19	2019	11	41	86
8316	10/8/19	2019	11	41	75
8316	10/9/19	2019	11	41	64
8316	10/10/19	2019	11	41	157
8316	10/11/19	2019	11	41	162
8316	10/12/19	2019	11	41	117
8316	10/13/19	2019	11	41	105
8316	10/14/19	2019	11	42	77
8316	10/15/19	2019	11	42	72
8316	10/16/19	2019	11	42	77
8316	10/17/19	2019	11	42	141
8316	10/18/19	2019	11	42	152
8316	10/19/19	2019	11	42	105
8316	10/20/19	2019	11	42	86
8316	10/21/19	2019	11	43	87
8316	10/22/19	2019	11	43	67
8316	10/23/19	2019	11	43	70
8316	10/24/19	2019	11	43	124
8316	10/25/19	2019	11	43	150
8316	10/26/19	2019	11	43	116
8316	10/27/19	2019	11	43	71
8316	10/28/19	2019	11	44	94
8316	10/29/19	2019	11	44	58
8316	10/30/19	2019	11	44	83
8316	10/31/19	2019	11	44	145
8316	11/1/19	2019	11	44	125
8316	11/2/19	2019	11	44	132
8316	11/3/19	2019	11	44	85
8316	11/4/19	2019	12	45	64
8316	11/5/19	2019	12	45	70
8316	11/6/19	2019	12	45	76
8316	11/7/19	2019	12	45	94
8316	11/8/19	2019	12	45	135
8316	11/9/19	2019	12	45	111
8316	11/10/19	2019	12	45	83
8316	11/11/19	2019	12	46	80
8316	11/12/19	2019	12	46	71
8316	11/13/19	2019	12	46	69
8316	11/14/19	2019	12	46	98
8316	11/15/19	2019	12	46	118
8316	11/16/19	2019	12	46	128
8316	11/17/19	2019	12	46	83
8316	11/18/19	2019	12	47	80
8316	11/19/19	2019	12	47	66
8316	11/20/19	2019	12	47	73
8316	11/21/19	2019	12	47	133
8316	11/22/19	2019	12	47	145
8316	11/23/19	2019	12	47	93
8316	11/24/19	2019	12	47	95
8316	11/25/19	2019	12	48	81
8316	11/26/19	2019	12	48	86
8316	11/27/19	2019	12	48	110
8316	11/28/19	2019	12	48	0
8316	11/29/19	2019	12	48	109
8316	11/30/19	2019	12	48	142
8316	12/1/19	2019	12	48	90
8316	12/2/19	2019	13	49	88
8316	12/3/19	2019	13	49	69
8316	12/4/19	2019	13	49	89
8316	12/5/19	2019	13	49	91
8316	12/6/19	2019	13	49	124
8316	12/7/19	2019	13	49	97
8316	12/8/19	2019	13	49	73
8316	12/9/19	2019	13	50	57
8316	12/10/19	2019	13	50	72
8316	12/11/19	2019	13	50	74
8316	12/12/19	2019	13	50	123
8316	12/13/19	2019	13	50	140
8316	12/14/19	2019	13	50	123
8316	12/15/19	2019	13	50	86
8316	12/16/19	2019	13	51	71
8316	12/17/19	2019	13	51	65
8316	12/18/19	2019	13	51	82
8316	12/19/19	2019	13	51	122
8316	12/20/19	2019	13	51	146
8316	12/21/19	2019	13	51	115
8316	12/22/19	2019	13	51	103
8316	12/23/19	2019	13	52	99
8316	12/24/19	2019	13	52	29
8316	12/25/19	2019	13	52	0
8316	12/26/19	2019	13	52	92
8316	12/27/19	2019	13	52	98
8316	12/28/19	2019	13	52	104
8316	12/29/19	2019	13	52	97
8316	12/30/19	2020	1	1	84
8316	12/31/19	2020	1	1	132
8316	1/1/20	2020	1	1	77
8316	1/2/20	2020	1	1	95
8316	1/3/20	2020	1	1	122
8316	1/4/20	2020	1	1	108
8316	1/5/20	2020	1	1	91
8316	1/6/20	2020	1	2	61
8316	1/7/20	2020	1	2	54
8316	1/8/20	2020	1	2	74
8316	1/9/20	2020	1	2	127
8316	1/10/20	2020	1	2	126
8316	1/11/20	2020	1	2	135
8316	1/12/20	2020	1	2	64
8316	1/13/20	2020	1	3	81
8316	1/14/20	2020	1	3	42
8316	1/15/20	2020	1	3	73
8316	1/16/20	2020	1	3	125
8316	1/17/20	2020	1	3	142
8316	1/18/20	2020	1	3	116
8316	1/19/20	2020	1	3	111
8316	1/20/20	2020	1	4	61
8316	1/21/20	2020	1	4	48
8316	1/22/20	2020	1	4	71
8316	1/23/20	2020	1	4	143
8316	1/24/20	2020	1	4	129
8316	1/25/20	2020	1	4	102
8316	1/26/20	2020	1	4	81
8316	1/27/20	2020	2	5	62
8316	1/28/20	2020	2	5	65
8316	1/29/20	2020	2	5	59
8316	1/30/20	2020	2	5	90
8316	1/31/20	2020	2	5	147
8316	2/1/20	2020	2	5	127
8316	2/2/20	2020	2	5	120
8316	2/3/20	2020	2	6	56
8316	2/4/20	2020	2	6	58
8316	2/5/20	2020	2	6	88
8316	2/6/20	2020	2	6	113
8316	2/7/20	2020	2	6	132
8316	2/8/20	2020	2	6	115
8316	2/9/20	2020	2	6	107
8316	2/10/20	2020	2	7	53
8316	2/11/20	2020	2	7	61
8316	2/12/20	2020	2	7	63
8316	2/13/20	2020	2	7	86
8316	2/14/20	2020	2	7	147
8316	2/15/20	2020	2	7	134
8316	2/16/20	2020	2	7	98
8316	2/17/20	2020	2	8	67
8316	2/18/20	2020	2	8	56
8316	2/19/20	2020	2	8	76
8316	2/20/20	2020	2	8	109
8316	2/21/20	2020	2	8	154
8316	2/22/20	2020	2	8	109
8316	2/23/20	2020	2	8	85
8316	2/24/20	2020	3	9	70
8316	2/25/20	2020	3	9	81
8316	2/26/20	2020	3	9	86
8316	2/27/20	2020	3	9	122
8316	2/28/20	2020	3	9	161
8316	2/29/20	2020	3	9	128
8316	3/1/20	2020	3	9	80
8316	3/2/20	2020	3	10	58
8316	3/3/20	2020	3	10	73
8316	3/4/20	2020	3	10	83
8316	3/5/20	2020	3	10	117
8316	3/6/20	2020	3	10	129
8316	3/7/20	2020	3	10	116
8316	3/8/20	2020	3	10	94
8316	3/9/20	2020	3	11	73
8316	3/10/20	2020	3	11	69
8316	3/11/20	2020	3	11	69
8316	3/12/20	2020	3	11	95
8316	3/13/20	2020	3	11	156
8316	3/14/20	2020	3	11	119
8316	3/15/20	2020	3	11	79
8316	3/16/20	2020	3	12	72
8316	3/17/20	2020	3	12	65
8316	3/18/20	2020	3	12	72
8316	3/19/20	2020	3	12	81
8316	3/20/20	2020	3	12	112
8316	3/21/20	2020	3	12	97
8316	3/22/20	2020	3	12	69
8316	3/23/20	2020	4	13	60
8316	3/24/20	2020	4	13	68
8316	3/25/20	2020	4	13	66
8316	3/26/20	2020	4	13	99
8316	3/27/20	2020	4	13	144
8316	3/28/20	2020	4	13	117
8316	3/29/20	2020	4	13	72
8316	3/30/20	2020	4	14	59
8316	3/31/20	2020	4	14	77
8316	4/1/20	2020	4	14	66
8316	4/2/20	2020	4	14	100
8316	4/3/20	2020	4	14	133
8316	4/4/20	2020	4	14	111
8316	4/5/20	2020	4	14	84
8316	4/6/20	2020	4	15	72
8316	4/7/20	2020	4	15	78
8316	4/8/20	2020	4	15	87
8316	4/9/20	2020	4	15	121
8316	4/10/20	2020	4	15	145
8316	4/11/20	2020	4	15	104
8316	4/12/20	2020	4	15	0
8316	4/13/20	2020	4	16	86
8316	4/14/20	2020	4	16	99
8316	4/15/20	2020	4	16	101
8316	4/16/20	2020	4	16	115
8316	4/17/20	2020	4	16	154
8316	4/18/20	2020	4	16	143
8316	4/19/20	2020	4	16	99
8316	4/20/20	2020	5	17	78
8316	4/21/20	2020	5	17	70
8316	4/22/20	2020	5	17	97
8316	4/23/20	2020	5	17	94
8316	4/24/20	2020	5	17	173
8316	4/25/20	2020	5	17	149
8316	4/26/20	2020	5	17	79
8316	4/27/20	2020	5	18	74
8316	4/28/20	2020	5	18	82
8316	4/29/20	2020	5	18	93
8316	4/30/20	2020	5	18	108
8316	5/1/20	2020	5	18	157
8316	5/2/20	2020	5	18	125
8316	5/3/20	2020	5	18	65
8316	5/4/20	2020	5	19	76
8316	5/5/20	2020	5	19	76
8316	5/6/20	2020	5	19	88
8316	5/7/20	2020	5	19	84
8316	5/8/20	2020	5	19	157
8316	5/9/20	2020	5	19	126
8316	5/10/20	2020	5	19	83
8316	5/11/20	2020	5	20	65
8316	5/12/20	2020	5	20	74
8316	5/13/20	2020	5	20	79
8316	5/14/20	2020	5	20	108
8316	5/15/20	2020	5	20	174
8316	5/16/20	2020	5	20	144
8316	5/17/20	2020	5	20	92
8316	5/18/20	2020	6	21	72
8316	5/19/20	2020	6	21	75
8316	5/20/20	2020	6	21	96
8316	5/21/20	2020	6	21	102
8316	5/22/20	2020	6	21	143
8316	5/23/20	2020	6	21	133
8316	5/24/20	2020	6	21	90
8316	5/25/20	2020	6	22	79
8316	5/26/20	2020	6	22	68
8316	5/27/20	2020	6	22	77
8316	5/28/20	2020	6	22	109
8316	5/29/20	2020	6	22	136
8316	5/30/20	2020	6	22	130
8316	5/31/20	2020	6	22	90
8316	6/1/20	2020	6	23	75
8316	6/2/20	2020	6	23	74
8316	6/3/20	2020	6	23	94
8316	6/4/20	2020	6	23	104
8316	6/5/20	2020	6	23	138
8316	6/6/20	2020	6	23	102
8316	6/7/20	2020	6	23	88
8316	6/8/20	2020	6	24	85
8316	6/9/20	2020	6	24	59
8316	6/10/20	2020	6	24	85
8316	6/11/20	2020	6	24	96
8316	6/12/20	2020	6	24	142
8316	6/13/20	2020	6	24	132
8316	6/14/20	2020	6	24	100
8316	6/15/20	2020	7	25	74
8316	6/16/20	2020	7	25	75
8316	6/17/20	2020	7	25	88
8316	6/18/20	2020	7	25	75
8316	6/19/20	2020	7	25	149
8316	6/20/20	2020	7	25	108
8316	6/21/20	2020	7	25	93
8316	6/22/20	2020	7	26	71
8316	6/23/20	2020	7	26	81
8316	6/24/20	2020	7	26	70
8316	6/25/20	2020	7	26	92
8316	6/26/20	2020	7	26	165
8316	6/27/20	2020	7	26	108
8316	6/28/20	2020	7	26	96
8316	6/29/20	2020	7	27	75
8316	6/30/20	2020	7	27	68
8316	7/1/20	2020	7	27	81
8316	7/2/20	2020	7	27	125
8316	7/3/20	2020	7	27	148
8316	7/4/20	2020	7	27	104
8316	7/5/20	2020	7	27	86
8316	7/6/20	2020	7	28	89
8316	7/7/20	2020	7	28	82
8316	7/8/20	2020	7	28	77
8316	7/9/20	2020	7	28	103
8316	7/10/20	2020	7	28	171
8316	7/11/20	2020	7	28	115
8316	7/12/20	2020	7	28	82
8316	7/13/20	2020	8	29	83
8316	7/14/20	2020	8	29	75
8316	7/15/20	2020	8	29	100
8316	7/16/20	2020	8	29	104
8316	7/17/20	2020	8	29	139
8316	7/18/20	2020	8	29	125
8316	7/19/20	2020	8	29	74
8316	7/20/20	2020	8	30	69
8316	7/21/20	2020	8	30	78
8316	7/22/20	2020	8	30	71
8316	7/23/20	2020	8	30	108
8316	7/24/20	2020	8	30	166
8316	7/25/20	2020	8	30	131
8316	7/26/20	2020	8	30	90
8316	7/27/20	2020	8	31	68
8316	7/28/20	2020	8	31	78
8316	7/29/20	2020	8	31	81
8316	7/30/20	2020	8	31	100
8316	7/31/20	2020	8	31	164
8316	8/1/20	2020	8	31	97
8316	8/2/20	2020	8	31	80
8316	8/3/20	2020	8	32	82
8316	8/4/20	2020	8	32	83
8316	8/5/20	2020	8	32	77
8316	8/6/20	2020	8	32	101
8316	8/7/20	2020	8	32	146
8316	8/8/20	2020	8	32	122
8316	8/9/20	2020	8	32	91
8316	8/10/20	2020	9	33	71
8316	8/11/20	2020	9	33	70
8316	8/12/20	2020	9	33	63
8316	8/13/20	2020	9	33	91
8316	8/14/20	2020	9	33	163
8316	8/15/20	2020	9	33	123
8316	8/16/20	2020	9	33	87
8316	8/17/20	2020	9	34	55
8316	8/18/20	2020	9	34	66
8316	8/19/20	2020	9	34	74
8316	8/20/20	2020	9	34	90
8316	8/21/20	2020	9	34	140
8316	8/22/20	2020	9	34	112
8316	8/23/20	2020	9	34	86
8316	8/24/20	2020	9	35	77
8316	8/25/20	2020	9	35	72
8316	8/26/20	2020	9	35	60
8316	8/27/20	2020	9	35	120
8316	8/28/20	2020	9	35	165
8316	8/29/20	2020	9	35	111
8316	8/30/20	2020	9	35	95
8316	8/31/20	2020	9	36	62
8316	9/1/20	2020	9	36	73
8316	9/2/20	2020	9	36	76
8316	9/3/20	2020	9	36	133
8316	9/4/20	2020	9	36	127
8316	9/5/20	2020	9	36	118
8316	9/6/20	2020	9	36	69
8316	9/7/20	2020	10	37	75
8316	9/8/20	2020	10	37	51
8316	9/9/20	2020	10	37	58
8316	9/10/20	2020	10	37	130
8316	9/11/20	2020	10	37	158
8316	9/12/20	2020	10	37	107
8316	9/13/20	2020	10	37	100
8316	9/14/20	2020	10	38	97
8316	9/15/20	2020	10	38	0
8316	9/16/20	2020	10	38	1
8316	9/17/20	2020	10	38	193
8316	9/18/20	2020	10	38	136
8316	9/19/20	2020	10	38	131
8316	9/20/20	2020	10	38	81
8316	9/21/20	2020	10	39	79
8316	9/22/20	2020	10	39	64
8316	9/23/20	2020	10	39	72
8316	9/24/20	2020	10	39	126
8316	9/25/20	2020	10	39	150
8316	9/26/20	2020	10	39	142
8316	9/27/20	2020	10	39	82
8316	9/28/20	2020	10	40	94
8316	9/29/20	2020	10	40	78
8316	9/30/20	2020	10	40	83
8316	10/1/20	2020	10	40	123
8316	10/2/20	2020	10	40	138
8316	10/3/20	2020	10	40	121
8316	10/4/20	2020	10	40	84
8316	10/5/20	2020	11	41	83
8316	10/6/20	2020	11	41	66
8316	10/7/20	2020	11	41	83
8316	10/8/20	2020	11	41	127
8316	10/9/20	2020	11	41	131
8316	10/10/20	2020	11	41	147
8316	10/11/20	2020	11	41	84
8316	10/12/20	2020	11	42	81
8316	10/13/20	2020	11	42	66
8316	10/14/20	2020	11	42	77
8316	10/15/20	2020	11	42	177
8316	10/16/20	2020	11	42	123
8316	10/17/20	2020	11	42	123
8316	10/18/20	2020	11	42	98
8316	10/19/20	2020	11	43	77
8316	10/20/20	2020	11	43	72
8316	10/21/20	2020	11	43	72
8316	10/22/20	2020	11	43	114
8316	10/23/20	2020	11	43	166
8316	10/24/20	2020	11	43	115
8316	10/25/20	2020	11	43	88
8316	10/26/20	2020	11	44	69
8316	10/27/20	2020	11	44	80
8316	10/28/20	2020	11	44	88
8316	10/29/20	2020	11	44	0
8316	10/30/20	2020	11	44	0
8316	10/31/20	2020	11	44	189
8316	11/1/20	2020	11	44	122
8316	11/2/20	2020	12	45	95
8316	11/3/20	2020	12	45	95
8316	11/4/20	2020	12	45	84
8316	11/5/20	2020	12	45	134
8316	11/6/20	2020	12	45	148
8316	11/7/20	2020	12	45	126
8316	11/8/20	2020	12	45	91
8316	11/9/20	2020	12	46	60
8316	11/10/20	2020	12	46	62
8316	11/11/20	2020	12	46	75
8316	11/12/20	2020	12	46	123
8316	11/13/20	2020	12	46	137
8316	11/14/20	2020	12	46	122
8316	11/15/20	2020	12	46	86
8316	11/16/20	2020	12	47	61
8316	11/17/20	2020	12	47	68
8316	11/18/20	2020	12	47	90
8316	11/19/20	2020	12	47	166
8316	11/20/20	2020	12	47	155
8316	11/21/20	2020	12	47	126
8316	11/22/20	2020	12	47	89
8316	11/23/20	2020	12	48	81
8316	11/24/20	2020	12	48	90
8316	11/25/20	2020	12	48	116
8316	11/27/20	2020	12	48	86
8316	11/28/20	2020	12	48	125
8316	11/29/20	2020	12	48	94
8316	11/30/20	2020	13	49	71
8316	12/1/20	2020	13	49	74
8316	12/2/20	2020	13	49	85
8316	12/3/20	2020	13	49	113
8316	12/4/20	2020	13	49	148
8316	12/5/20	2020	13	49	149
8316	12/6/20	2020	13	49	92
8316	12/7/20	2020	13	50	65
8316	12/8/20	2020	13	50	83
8316	12/9/20	2020	13	50	68
8316	12/10/20	2020	13	50	98
8316	12/11/20	2020	13	50	143
8316	12/12/20	2020	13	50	124
8316	12/13/20	2020	13	50	109
8316	12/14/20	2020	13	51	71
8316	12/15/20	2020	13	51	70
8316	12/16/20	2020	13	51	89
8316	12/17/20	2020	13	51	154
8316	12/18/20	2020	13	51	166
8316	12/19/20	2020	13	51	122
8316	12/20/20	2020	13	51	97
8316	12/21/20	2020	13	52	82
8316	12/22/20	2020	13	52	86
8316	12/23/20	2020	13	52	102
8316	12/24/20	2020	13	52	47
8316	12/25/20	2020	13	52	0
8316	12/26/20	2020	13	52	114
8316	12/27/20	2020	13	52	101
8316	12/28/20	2021	1	1	92
8316	12/29/20	2021	1	1	81
8316	12/30/20	2021	1	1	111
8316	12/31/20	2021	1	1	151
8316	1/1/21	2021	1	1	97
8316	1/2/21	2021	1	1	124
8316	1/3/21	2021	1	1	114
8316	1/4/21	2021	1	2	73
8316	1/5/21	2021	1	2	75
8316	1/6/21	2021	1	2	80
8316	1/7/21	2021	1	2	117
8316	1/8/21	2021	1	2	139
8316	1/9/21	2021	1	2	122
8316	1/10/21	2021	1	2	89
8316	1/11/21	2021	1	3	84
8316	1/12/21	2021	1	3	74
8316	1/13/21	2021	1	3	82
8316	1/14/21	2021	1	3	82
8316	1/15/21	2021	1	3	154
8316	1/16/21	2021	1	3	123
8316	1/17/21	2021	1	3	91
8316	1/18/21	2021	1	4	69
8316	1/19/21	2021	1	4	65
8316	1/20/21	2021	1	4	86
8316	1/21/21	2021	1	4	158
8316	1/22/21	2021	1	4	150
8316	1/23/21	2021	1	4	129
8316	1/24/21	2021	1	4	101
8316	1/25/21	2021	2	5	72
8316	1/26/21	2021	2	5	70
8316	1/27/21	2021	2	5	78
8316	1/28/21	2021	2	5	106
8316	1/29/21	2021	2	5	167
8316	1/30/21	2021	2	5	147
8316	1/31/21	2021	2	5	89
8316	2/1/21	2021	2	6	84
8316	2/2/21	2021	2	6	62
8316	2/3/21	2021	2	6	74
8316	2/4/21	2021	2	6	104
8316	2/5/21	2021	2	6	129
8316	2/6/21	2021	2	6	112
8316	2/7/21	2021	2	6	103
8316	2/8/21	2021	2	7	61
8316	2/9/21	2021	2	7	69
8316	2/10/21	2021	2	7	83
8316	2/11/21	2021	2	7	113
8316	2/12/21	2021	2	7	141
8316	2/13/21	2021	2	7	120
8316	2/14/21	2021	2	7	101
8316	2/15/21	2021	2	8	78
8316	2/16/21	2021	2	8	75
8316	2/17/21	2021	2	8	87
8316	2/18/21	2021	2	8	128
8316	2/19/21	2021	2	8	144
8316	2/20/21	2021	2	8	130
8316	2/21/21	2021	2	8	98
8316	2/22/21	2021	3	9	58
8316	2/23/21	2021	3	9	63
8316	2/24/21	2021	3	9	73
8316	2/25/21	2021	3	9	95
8316	2/26/21	2021	3	9	154
8316	2/27/21	2021	3	9	129
8316	2/28/21	2021	3	9	94
8316	3/1/21	2021	3	10	82
8316	3/2/21	2021	3	10	98
8316	3/3/21	2021	3	10	76
8316	3/4/21	2021	3	10	137
8316	3/5/21	2021	3	10	170
8316	3/6/21	2021	3	10	128
8316	3/7/21	2021	3	10	80
8316	3/8/21	2021	3	11	70
8316	3/9/21	2021	3	11	67
8316	3/10/21	2021	3	11	89
8316	3/11/21	2021	3	11	103
8316	3/12/21	2021	3	11	151
8316	3/13/21	2021	3	11	140
8316	3/14/21	2021	3	11	70
8316	3/15/21	2021	3	12	87
8316	3/16/21	2021	3	12	106
8316	3/17/21	2021	3	12	105
8316	3/18/21	2021	3	12	171
8316	3/19/21	2021	3	12	168
8316	3/20/21	2021	3	12	153
8316	3/21/21	2021	3	12	74
8316	3/22/21	2021	4	13	78
8316	3/23/21	2021	4	13	84
8316	3/24/21	2021	4	13	89
8316	3/25/21	2021	4	13	117
8316	3/26/21	2021	4	13	177
8316	3/27/21	2021	4	13	136
8316	3/28/21	2021	4	13	85
8316	3/29/21	2021	4	14	76
8316	3/30/21	2021	4	14	83
8316	3/31/21	2021	4	14	98
8316	4/1/21	2021	4	14	116
8316	4/2/21	2021	4	14	144
8316	4/3/21	2021	4	14	134
8316	4/4/21	2021	4	14	0
8316	4/5/21	2021	4	15	98
8316	4/6/21	2021	4	15	84
8316	4/7/21	2021	4	15	104
8316	4/8/21	2021	4	15	107
8316	4/9/21	2021	4	15	148
8316	4/10/21	2021	4	15	123
8316	4/11/21	2021	4	15	87
8316	4/12/21	2021	4	16	80
8316	4/13/21	2021	4	16	78
8316	4/14/21	2021	4	16	106
8316	4/15/21	2021	4	16	114
8316	4/16/21	2021	4	16	146
8316	4/17/21	2021	4	16	153
8316	4/18/21	2021	4	16	78
8316	4/19/21	2021	5	17	89
8316	4/20/21	2021	5	17	72
8316	4/21/21	2021	5	17	95
8316	4/22/21	2021	5	17	131
8316	4/23/21	2021	5	17	158
8316	4/24/21	2021	5	17	143
8316	4/25/21	2021	5	17	79
8316	4/26/21	2021	5	18	78
8316	4/27/21	2021	5	18	82
8316	4/28/21	2021	5	18	85
8316	4/29/21	2021	5	18	118
8316	4/30/21	2021	5	18	141
8316	5/1/21	2021	5	18	146
8316	5/2/21	2021	5	18	80
8316	5/3/21	2021	5	19	89
8316	5/4/21	2021	5	19	74
8316	5/5/21	2021	5	19	82
8316	5/6/21	2021	5	19	107
8316	5/7/21	2021	5	19	154
8316	5/8/21	2021	5	19	142
8316	5/9/21	2021	5	19	84
8316	5/10/21	2021	5	20	60
8316	5/11/21	2021	5	20	83
8316	5/12/21	2021	5	20	76
8316	5/13/21	2021	5	20	101
8316	5/14/21	2021	5	20	139
8316	5/15/21	2021	5	20	130
8316	5/16/21	2021	5	20	97
8316	5/17/21	2021	6	21	80
8316	5/18/21	2021	6	21	78
8316	5/19/21	2021	6	21	78
8316	5/20/21	2021	6	21	91
8316	5/21/21	2021	6	21	146
8316	5/22/21	2021	6	21	127
8316	5/23/21	2021	6	21	78
8316	5/24/21	2021	6	22	76
